text,label
"Welcome to Paris! Please send me a quick message before booking with your questions and needs. ideally located in Paris, the area is very secured, close to 4 different metro lines (6 - 8 - 10 - 13) and only 10 minutes away by foot from the Champs de Mars / Invalides and 20 min from the Eiffel Tower! You'll be free to use my entire and fully furnished appartement (35 m2) with a bedroom (double bed), a living room with a convertible bed and wifi+TV, bathroom and kitchen with microwave/oven. The apartment is fully equipped, very quiet and perfectly arranged. I live in this apartment all year long, so there will be a few personal items and I count on you treat my place as if it was your own :)  I'll take care to remove all my personal belongings, and leave you with everything you'll need. Bedroom : - 1 double bed - 1 desk Living room : - 1 convertible bed for 2 people, not as confortable as the bed but perfect travellers ! - 1 table with 4 chairs - Hi-fi - TV - Xbox One Kitchen: - oven, microwave, stoves, Nespresso machine, electric kettle... - Fridge and freezer - washing machine Bathroom: - Shower none Le quartier est trs calme,  deux pas du champs de Mars et des invalides.  Mais pour les ftards, les quais sont  20min a pied. 3 supermarchs aux alentours et le march de la Motte Picquet  10 minutes  pied le week end. @ By metro or bus you are close to approximately every part of Paris. - Champs de Mars and Invalides: 10 minutes walking distance - Eiffel Tower: 20 minutes - Segur (metro 10): 1 minute - Svres Lecourbe (metro 6): 2 minutes - Motte Picquet (metro 8): 10 minutes - Duroc (metro 13): 5 minutes You will have access to the full appartment. Enjoy! We will help you throughout your stay! i may be working when you'll check in or out, but the keys will always be easy for you to get! Treat the apartment and contents like you would your own. Here are some rules regarding your stay. (1) Keep it clean  (2) No smoking indoors but you are welcome to open the windows & enjoy a smoke. (3) No illegal drug use. (4) Respect the neighbours. (5) No stealing. If there are problems, please communicate them. I  understand that sometimes it can be difficult in a foreign country without regular cell service. There is free WiFi in the city so it should be easy to send a message. Be careful not to forget the keys inside the apartment!    Please feel free to use the coffee and the tea!   You can use the fridge and cook.   We prefer that outdoor shoes are not worn in the apartment.   The ventilation system is not working in the bathroom; please leave the door open when youre done.",3
"Cozy studio apartment in the heart of East Village, steps from Manhattan's best restaurants and nightlife. AppleTV with access to TV apps is also made available to guest(s). none With some of the best restaurants and bars in the world, East Village is a great vacation destination. This property is accessible to three major subway stops and is conveniently located near several other great Manhattan neighborhoods. @ Several transit options are located conveniently near the property: - 6 train, which stops at Astor Place - N and R trains, which stopped at 8th Street NYU - F train, which stop at 2nd Avenue Upon check-in, owner will greet guest(s) and provide keys to apartment or have someone there to greet them. The only interaction guest(s) will have with owner are during check-in and check-out. @",2
"Enjoy an exceptional stay in a typically Parisian and standing apartment at the foot of the Saccr-Cur. In the heart of Paris, enjoy the proximity to the shops, many restaurants and tourists attractions. With a total area of 54m2, composed of a wide entrance, a double living room, a large bedroom and a bathroom with bath, this apartment offers all the comfort you need for a exceptional stay. Decorated in an arty-chic style, the place has a real sense of style, with oak flooring and a patio to enjoy your breakfast in the sun. The room has a bed of 160cm, a large HD TV and a view of a quiet courtyard. The kitchen, very bright, bring you all the necessary features for enjoyable culinary moments : large fridge, hob, oven, coffee maker, a toaster or a mixer are available. The living room is organized around two open rooms on each other, with a dining section and a lounge area with fireplace. none The 9th district will seduce you with its charm and localisation. Located on the right bank of the Seine, the surroundings are served by public transport. Enjoy a unique geolocation between Montmartre, Pigalle and Opera Garnier. Many bakeries, bars, restaurants, theaters, concert halls and other stores are located all around the apartment. @ Anvers metro station (line 2), is at 1 minute by walk from the apartment. The Barbs-Rochechouart metro station (line 4) is at 5 minutes by walk. Several bus, bike stations, taxis stands and self-service vehicles are available around the apartment. Travelers will have access to all the apartment. I am available for any questions and / or passenger demand throughout the time of their stay (SMS, phone, email, (SENSITIVE CONTENTS HIDDEN)) and will welcome upon arrival and upon departure. Respect the neighborhood and property present on site is a top priority for me. Thank you in advance to make the place in the same condition as you found it.",1
"This apartment is my home, I live here. My apartment is located in walking distance of Tivoli, Hovedbanegrden, Rdhuspladsen, Strget, shops, restaurants and so much more. Yet it sits on the Lakes (Serne) were there is tranquility and relaxation too. When I have Airbnb guests I either let you have the bedroom and sleep in the living room, OR I might leave to go to my summerhouse. If it's important for you to have a place by yourself, talk to me about it when you request to book. There is one bedroom with a queen size bed, and a sofa bed in the open livingroom/kitchen area. The kitchen is newly refurbished. Bathroom is tiled and has a shower, and a brand new washer/dryer. There is a balcony that catches the afternoon/evening sun. none Old style nice and quiet neighborhood. Just on the edge of the bustling city, your feet will take you there. You can head for Strget, the traditional walking street and all the shops, or you can head the other way for the boheme quarters of Vesterbro and Frederiksberg. The hot street food market Kdbyen is within walking distance, as is the posh Torvehallerne (the ""Les Halles"" of Copenhagen) just in the other direction. The lakes are a favorite spot for joggers and dog walkers. A cat lived here - but not anymore, he crossed the rainbow bridge in the fall of 2016. But if you are Very allergic and sensitive, there might still be some cat ""dust"" even if the apartment is cleaned. Lots of public transportations near by. If you come by car, parking can be difficult, but is allowed on the streets in the neighborhood. Bicycle available. Guests have access to all. Including my bike :) I'll gladly help you find your way in Copenhagen, give tips and ideas for things to do and see. Treat my home like you would your own. No smoking inside but there is a balcony.",1
"The Room is close to tube station (DLR) which is within 2 minute walking distance, EXCELL centre, Stratford westfield, Central London is only around 25minutes away on tubes. Really clean, cosy, comfy large double bed, within the bedroom settled in a beautiful neighbourhood that has private security surveillance and amazing views right near the docks. wardrobe space, large bathtub. Includes use of the kitchen/living room/diner space and appliances, with a large balcony.. none @ @ @ Guest will be sharing communal spaces with one lovely lady who has full knowledge of the city. They don't have to share the bathroom, as they have their own with a cosy bathtub to wind down in and toilet paper is provided. I myself will not be here but will be here for check in and if your staying full 10days then check out aswell! :) You will be checked in and have a flatmate on hand for any advice needed when she is available. - smoking is allowed only on the balcony",1
"15 minute walk from Goldsmiths and super close to Greenwich DLR and New Cross overground. There is also a Tesco and a Sainsbury's close by. You'd be living with 3 other lovely people in a 3-floor house with a nice garden and a big kitchen. @ none 10 minute walk from Greenwich Park, where the Prime Meridian and the Royal Observatory are! @ @ @ You'd be sharing the space with 3 Master in Fine Art's students :) Basically we love food and art. @",1
"It is a 34qm single room apartment located in the Bhmische Str. only 5 Minutes from the S + U Neuklln. The apartment hast a very big kitchen, with a stove, an oven, a fridge and a dish-washer. none Living at the Richardkiez in Berlin is great. There is a lot of nice bars around and its only a small walk to the Weserkiez, Berlins most popular Bar-area. Also Berlins best clubs in Friedrichshain and Kreuzberg are quick to reach by subway. @ @ @ @ @",1
"Near new 1 bedroom large ground floor apartment with open plan living/kitchen, washer/dryer, euro stainless steel appliances & stone bench tops. Perfectly located within walking distance to beautiful parks, Chapel st (iconic shopping, cafes), Toorak Rd (restaurants, cafes + tram) & South Yarra train station. One bedroom apartment with spacious open plan living featuring study nook, dishwasher, European laundry, washing machine, clothes dryer, ducted heating and cooling. It has a well proportioned bedroom with intelligent pivoting doors that further enhance the open floor plan. Sleeping/Bedding arrangements   Bedroom includes double bed - sleeps x2 people   Lounge/ main area includes King single fold out bed - sleeps x1 person Available upon request  Porta Cot none @ Apartment keys & entrance scanner - if lost 150 replacement fee This one bedroom Clara apartment is in a highly regarded position overlooking Surry Park, close to Rockley gardens, Como cinema, Jam factory, vibrant Chapel st, Toorak Rd shopping / dining, trams & South Yarra train station. Sauna, steam room + Gym Check in / out  No parties   No pets  No smoking inside  Apartment must be cleaned by Tennent before check out",3
"This is stylish, airy south facing room that gets amazing light.  (It also has blackout shades to keep that light out in the morning.)  The bed is very comfortable  with a full sized mattress, a down comforter, and a missoni comforter.  3rd floor. This is a sweet, bright room that is south facing (blackout shades provided), and has unique decor.  The apartment is a 1906 edwardian flat with lots of character, but be prepared for steep stairs that will take you to the 3rd (top floor of the flat).   Guests will have full access to the kitchen, dining/lounge room, and living room.  The living room gets great light, and has a very nice view.  A variety of continental breakfast options will be provided, and there will most likely be other food available at times.  Cole Valley is a great neighborhood that is close to many shops and restaurants.  Golden Gate Park, Mt. Sutro, Upper Haight St, and the Castro are all within walking distance.  There are numerous high quality grocers within walking distance as well.  Please see below for all the awesome public transportation options! There is no washer and dryer in the apartment, but there is a laundromat on the corner.  There may be other guests in the apartment at the same time in other ro none Cole Valley is a sweet, safe neighborhood!  The train stop is literally across the street, and it will take you downtown within 15min (eastbound), or to Ocean Beach within 15 min heading west.  There are numerous shops and restaurants in Cole Valley, and even more just a short walk to the Upper Haight. There are 4 grocery stores/markets (including a Whole Foods), within a 10 minute walk.  Golden Gate Park is also very close.  You can't go wrong with Cole Valley's central location and quiet neighborhood vibe! Please read the following FAQ! Can I reserve the room for more than 1?  No, unfortunately I can only have a certain number of people in the apartment, and I am currently only accepting single reservations per room.  Where Can I Park? I do not have parking at my apartment, so you will have to do street parking, or pay to park at Kezar Stadium, which is a few blocks away.  In my neighborhood you have to have a permit to park for more than 2 hours from 8am-6pm M-F. (Some areas are 7am-7pm, so watch the signs!)  After 2 hours, you have to move the car about a block.  There are some streets a few blocks away that do not require permits, if you wish to leave your car and explore.  Be sure to pay attention to street cleaning signs! My neighborhood is safe, but always be smart and don't leave items visible in seats.  Can I bring a pet? No!  No animals are allowed in the building, and many times there are guests with allergies.  There are no exceptions to this.  How does your check-in, check-ou No car?  No problem!  The Muni 'N' line stops across the street.  You can get downtown (inbound), or to Ocean Beach (outbound) within 15 minutes.  There are also multiple bus lines that serve the area.  The (PHONE NUMBER HIDDEN) all stop within a few blocks of the apartment. Guests are welcome to use all common areas! I am starting my own business, so tend to be a bit busy, but I love getting to know my guests when possible! Logistics to make your stay comfortable: - In order to keep floors as clean as possible, this is a shoes-off apartment - This is a smoke-free, drug-free, pet-free home.  Light drinking is fine, but if you are an extensive partier, this probably isn't the place for you.  - Internet service provided, but no TV - If you come home late/get up early, please try to be as quiet and respectful as possible.  The same courtesy will be extended to you! - To ensure the comfort and safety of everyone, NO overnight guests are allowed.  You are welcome to bring a friend or 2 over briefly to show them the space, get help with luggage, etc., but please do most of your socializing outside of the apartment.  (Unless it's socializing with me or other guests!)  :)",2
"We offer a single bedroom in our classic Victorian London terraced house built around 1900.  A spacious three story house close to shops, cafes, and public transport.  Ideal for anyone visiting London for a short time without breaking the bank. Located in old East London close to the 2012 Olympic park and stadium. I offer a modern and clean single room with a sunny aspect and amazing view. This room comes with a private bathroom (not en suite). *Be aware there is no use of the kitchen with this booking and breakfast is not included* My house is located in the residential area of Forest Gate; a ethnically diverse and now rapidly changing area of London. It is walking distance to Upton park tube station, Forest Gate train station and many bus stops to the city center. Supermarkets and places to eat are also a short walk. The bedroom has a lockable door and you get your own set of keys.  This is a shared house and I live here with my wife. Your room is on the first floor with two other bedrooms. Your bathroom is on the ground floor below you. You are very lucky as this is the only room with a private bathroom. We treat the house like a little hotel and everything is kept neat and tidy for you. You can come and go as you please. none FOREST GATE is a multicultural and now rapidly changing part of London. Ideal for someone on a budget there are easy transport links into central London and many fast food takeaways. Also the large Westfield shopping center and 2012 Olympic park at Stratford are within walking distance. FOREST GATE is has excellent transportation links with access to come of the most vibrant parts of East and North London including: CAMDEN TOWN STRATFORD HACKNEY SHOREDITCH *Sorry there is no use of the kitchen the price is for bedroom and bathroom only. However I am more than happy to make you a cup of tea on request. *I supply clean towels and linen. Shampoo and shower gel are free to use in the bathroom. *I supply a hair dryer. *Sorry there is no parking  *Breakfast is not included. There are many local cafes within a few minutes walk. Chick in is at 12pm and check out is at 11am. Let us know if you have a late flight and want to leave your bags with us as this may be possible (it may not depending on how we are placed for that day but we will do our best). There is now a overground rail station at Forest Gate which is on the TFL line out of Liverpool street. I highly recommend taking a close look at the London Tube Map to determine your best route. The closest tube station is at Upton Park on the Dictrict line, about 12min walk from the house. This will get you to the centre in about 30 min. There are numerous local buses and an overground rail station nearby. Let me know if you need help finding the best way around For most travelers I recommend getting a London Oyster card. Top it up with 10. This will get you to the house via London train, tube or bus. It is now possible to use public transport with your contactless debit or credit card. It's the same price and makes things very easy but if your coming from abroad I have no idea what currency conversion charges your bank may charge you. The house is conveniently located in Zone 3 - 30 to 40 minutes from most London attractions by tube: Oxford Street - 30 minutes by tube;  Westminster Guests have access to their bedroom and allocated bathroom only.  Sorry no use of the kitchen. There are many places to eat in London; including many small cafes and takeaways within a few minutes walk. If you need something I will be more than happy to help you as best I can. We welcome you to London and our home. If your a visitor to the city we can provide directions and recommendations on places to go. We do tend to leave our guests to themselves as we are usually very busy. We provide a clean and safe place to stay but we don't provide a high level of social interaction. Many of our guests prefer to be left alone and not have the hosts hovering around them all the time. *Be aware there is no use of the kitchen with this booking* Please take off your shoes; there is a shoe rack by the front door. No smoking in the house please. There is no curfew but if you're coming home late please be quiet.",3
"Welcome to Knightsbridge! Knightsbridge is one of the most exclusive neighbourhoods in London. Centrally located. Gorgeous Super Kingsize bedroom. Freshly home made room service breakfast, coffee, tea, cookies, and snacks are provided all day. Walking distance from most major attractions and transportation. Direct connection to London Heathrow airport from Knightsbridge tube station (2 minutes walk). Private bedroom with a Super King size bed which comfortably accommodates 2 people. Our space notably features a kitchen, a superb location and easy access to both Knightsbridge and South Kensington station. none Knightsbridge really is in the heart of it all for me. From department stores to trendy bars, restaurants, and hotels, there's always something happening in Knightsbridge. Guests should definitely check out the Victoria & Albert museum, the Royal Albert Hall, and Hyde Park. These are must sees. I'll also guide you to some of the less known and exciting things to see in London - depending on how adventurous you're feeling! For shopping enthusiast, the shopping is insane!! All the glamorous designers brands are spotted in Harrods, Harvey Nichols, and Selfridges. Not to mention Sloane Street, Oxford Street. We also have all the regulars like Zara, Topshop etc. @ It's right outside a bus stop on Brompton Road which makes it incredibly convenient, Lines 74,94,C1 and 414, as well as the night buses N94 and N74. Knightsbridge and South Kensington tube stations are literally 5 minutes either way from our place by walk, Piccadilly (Blue), Circle (Yellow) & District (Red) lines. The easiest way to get to our place is either by Uber, the Gatwick Express, the Heathrow Express or the underground from Heathrow to Knightsbridge/South Kensington station. You have full use of my kitchen if needed, and anything else in my cupboards. Clean sheets and towels are provided, high speed internet Wi-Fi. I am a friendly and sociable person by nature but can give complete peace and quiet to my guests if they would prefer. I live full time in my apartment but am usually busy working. @",3
"@ Spectacular 2+ Bedroom and 2 Full Bathroom penthouse situated on prestigious Monument Square in Charlestown with a HUGE, private roof deck. Open kitchen & dining area w/exposed brick. Chef's maple/granite kitchen with Subzero and butcher block island. Master Bedroom with Queen TempurPedic bed and newly renovated en suite bathroom. Second bedroom has a queen bed with Monument views and exposed brick. Plenty of room to add an air mattress.  Charming office/library with arched custom built-ins. Expansive brand new private roof deck with built in bar, comfortable seating and lounge chairs overlooking Monument Square Park and City skyline. Monument Square is located in the Gas Lamp section of Charlestown, which is the oldest neighborhood in Boston. The apartment overlooks the Bunker Hill Monument and its beautiful grounds.   This location is just steps to everything Boston has to offer, including the North End (Boston's ""Little Italy""), Faneuil Hall and the TD Garden (Bruin's/Celtic's arena none Situated on the banks of Boston Harbor and the Mystic River on the north side of the city, Charlestown has translated its historical roots into a thriving 21st Century neighborhood. As the home to such significant landmarks as the U.S.S. Constitution, the Bunker Hill Monument and the Navy Yard, Charlestown's allure has enticed a new generation of immigrants and young professionals to join its traditionally Irish-American population. Residents, new and old, frequent the local restaurants and establishments along Main Street and in City Square. @ @ @ @ This is our primary residence and we open it up to guests when we are going to be out of town.  We ask that guests respect our home as they would their own.  We do have a dog that lives with us, Mavis, who will also be away, but if someone has severe allergies, you may want to bring meds.   This is a great condo in an amazing area with extremely nice neighbors, that being said, please be courteous to them during your stay.",0
"Upscale and modern  apartment. Quiet location in charming 4 unit bldg minutes from Universal Studios, Warner Brothers and Burbank airport. Walking distance to Red line and many restaurants and activities such as NOHO arts district, Studio City and Tujunga Village. 1 bedroom 1 full bath, sleeps up to 5. Brand New!! First time on the MKT. Fully renovated apartment all to your self. Will easily accommodate 4 guests.  An inflatable bed is provided upon request for additional guests upon request max 5 guest. All new stainless steel appliances, full fridge, stove, dishwasher, over oven microwave, coffee maker and toaster.   Quartz counter top, Modern Backsplash, brand new soaker tub and all new fixtures, central air and heat.   All the amenities you will need for a comfortable and relaxing stay with luxury essentials for an unforgettable retreat.  Complimentary WiFi, Flat Screen TV both in the living room and bedroom.  Luxury 1000 thread count cotton sheets and comfortable brand new matress set.  Hair dryer, iron and ironing board and luxury bath robes are provided.   There is a bathtub in your luxurious suit with complimentary bath salt for your relaxing enjoyment after an entertaining fun and long day of sightseeing.   Just outside your door step is a comfortable outdoor seating area to none Located in Valley Village adjacent to the trendy NOHO Arts District close to universal studios, Griffith Observatory, Starbucks, grocery stores, Chandler Bike Path, Fryman Canyon, iconic Laurel Canyon Blvd and farmers mkts , Metro Line and many other popular shops on Ventura blvd. The NOHO Arts District is a community in North Hollywood that is home to contemporary theaters and  art galleries. The community features many professional theaters, diverse art galleries and professional dance studios.  The area also features the largest concentration of music recording venues.  The Metro Rail station, the red line is located minutes by foot and is one stop to Universal Studios and the new Wizarding World of Harry Potter,  or continue on to Hollywood and Highland, Union Station or LA Live and the Staple Center. Walking distance and very short quick drive are many restaurants, bars, fitness centers, library, parks, and entertainment including the renowned Laemmle movie theatre and comedy venues.  If you need transportation Uber or Lyft is an easy, inexpensive way to get around town.  This property is ideally situated for both people who have their own transportation or would like to take advantage of the Metro rail station. You have full access to your apartment and outdoor seating area. Also, there is a coin operated laundry machine on site and a vending machine with snacks and drinks for your convenience. I am available in person or by phone.  If there is anything you need or have any issues that may arise please don't hesitate to reach out to me at any time. - I'm a very laid back host but please treat my home with love and respect   and be respectful of my neighbors and community. - No smoking - Not suitable for pets - No parties or events - Please be mindful of other guests and keep      the noise to a very respectful level Absolutely no parties allowed  Check-in time is 4PM-10PM. If you need a earlier or later check in just let us know and we will try and accommodate you, an additional fee will apply. You will be asked to show a valid ID that matches with the name of the person that made the reservation, otherwise we reserve the right not to check you in. No third party bookings allowed, unless you use the business travel option. You will be charged and/or lose your FULL DEPOSIT if any of the following house rules are broken:  No parties, events, birthdays, bachelor or bachelorette stays  No pets   No smoking of any kind inside strict rule  Disrespecting Neighbors  Not following check in and out instructions  Staying past chec",2
"Beautiful penthouse in Kreuzberg. The flat has 2 bedrooms, a living/dining room and 3 balconys. You have a great few over the city! The kitchen is fully equipped with a excellent coffee machine:-) The apartment is located in Kreuzberg, close to Bergmannstrae. In 2 stations you reach Potsdamer Platz. Lightful, cosy and well-equipped penthouse apartment with an extraordinarily beautiful view over Berlin. Good and peaceful location with different public transportation possibilities nearby. none @ @ @ You will have access to all rooms. I am not in Berlin for the time you can rent my flat. My neighbour will be there for you if you need help. @",1
"Welcome to my cosy apartment, located minutes from Belleville and Oberkampf. Lovely 1 bedroom flat situated in the heart of the Belleville neighbourhood, in the 11th district of Paris. Comfortable, very bright, and located in a young and dynamic part of Paris. none Welcome to my cosy apartment, located minutes from Belleville and Oberkampf. Lovely 2 bedroom flat situated in the heart of the Belleville neighbourhood, in the 11th district of Paris. It is located on the 2nd floor, with no lift. The apartment is located in the crossing of few trendy area, dynamic and popular in Paris, for its outputs, bars and restaurants. - La rue Oberkampf : lots of trendy pubs and restaurants (la place verte, le Charbon, the New Casino) - La place de la Rpublique, a new area very plea the famous restaurant le Chateaubriand and le Dauphin  - Le canal Saint-Martin, with a lot of terraces near by the water  - La rue Jean-Pierre Timbaud : a lot of Fashion pubs  - Belleville : the most typically parisan neighborhood, where Edith Piaf used to live. Nearest metro stations:  -Parmentier on line 3  (3 mins walk)  -Couronne on line 2 (3 mins walk)  -Goncourt on line 11 (10 mins walk)  -Rpublique on line 3 / line 5 / line 8 / line 9 / line 11 (10 mins walk) By using public transport you can easily reach the center of Paris and the many sights of the city.  The centre is about 15 mins walk. Steps away you will find grocery stores, bakeries, restaurants, and of course the famous Chinese Quarter where you will be able to sample delicious food. The apartment itself has just been renovated, it fits 2 people, and include all the modern amenities:  -Fully equipped kitchen  -Washing machine  -Wifi connection  -Towels and linen @ Please respect the place and the neighbourgs :-)",0
"This recently renovated apartment couldn't be better situated - less than a five-minute walk from the Louvre, but surrounded by some of the most-talked wine bars and restaurants in the city in the unspoiled part of the First Arrondissement. A fantastic open space with lots of light and style. Separate bedroom, and a brand new convertible couch in the main room for additional guests. Some other great features: - Original kitchen woodwork - Full bath and shower - Huge windows providing light throughout the day none @ @ @ - Wifi internet - Television - Washer - Dishwasher - Nespresso machine - Fresh towels and linens I'll meet you upon arrival to show you the apartment and help get you settled in, and then I'm always available throughout your stay if you have any questions. @",2
"This spacious family apartment in the heart of Vienna, has 2 bedrooms and 1 living room with sofa bed, and a shower and an extra toilet. Located in Postgasse at Kabarett Simple, right in the center with all its sights. The apartment is equipped with an espresso machine, kettle, a fully equipped kitchen, free Wi-Fi, cable TV and heating. Bed linen, towels and bath towels are naturally present. Experience Vienna! Most of the famous sights are in walking distance as well as the next underground stations. In all of our PuzzleHotel apartments you'll find a coffee machine, electric water boiler, fully equipped kitchen, free WLAN, cable TV and heating. Of course we also provide linen and bath towels. We also include 10 coffe-capsules, tea, salt, pepper, sugar and a bottle of water - come and enjoy. none Each of our PuzzleHotel Apartments in the Center can be found in a quiet side street, in direct neighbourhood to numerous boutiques, restaurants, pubs and famous tourist attractions. Each and every one of our PuzzleHotel-Apartments is unique - on over 30 spots of the city - always central and near public transport, we have less expensive studio apartments, noble suites, spacious family apartments and modern penthouse apartments. The longer you stay the cheaper it gets - simply ask us for a long term stay. The station Schwedenplatz is only a few minutes walking distance away - from here you can take the Underground (U1, U4) or various trams as well as busses. On the other side of the square there is the airport bus station Morzinplatz. To the station Stephansplatz (U3, U1) it's only a 10 minute walk. To the City-Airport-Train (Cat) station Landstrae/Wien Mitte it is one station with the U4 from Schwedenplatz. There is the possibility of using the PuzzleHotel luggage room located in the Center of Vienna nearby Schwedenplatz for free. Every first Monday of the month we invite our present guests to a cooking club - cooking together with Viennese and other guests, having a chat and meeting new people. We send the exact adress with the booking confirmation and ask for the time of arrival. Upon arrival we wait at the apartment to hand over the keys, do the paperwork and explain the apartment as well as interesting tips about the neighbourhood and Vienna in general. Our virtual reception is available 24 hours a day, 7 days a week and 365 days a year - by phone, text or email. Our normal check-in time is between 3-6 p.m., we charge a fee for very early and very late arrivals. We do allow pets, however there is a small extra fee incurred for bringing pets.",2
"Make yourself at home in a private room and bath just 15 minutes from downtown.  We are in a quiet neighborhood that is within minutes Seattle's best sights.  We love living here and think you will too! Your space includes a private bedroom and bathroom.  The bedroom has a full size bed and a closet for storing your personal belongings.  It is a clean and cozy space and the bed is firm.  We have wifi internet available for guests.   Our home is best fitted for guests who are traveling to Seattle and will be outside of the house during the day. We provide a very clean and comfortable room & bathroom that is conveniently located within the city.  However, we do not offer a true communal / lounge space. none Our home is located in a quiet, pleasant neighborhood in West Seattle.  There is a park across the street with a neighborhood garden and basketball courts. A third guest could stay in the home on a very comfortable air mattress that we have. There is curbside parking easily available and garage parking can be arranged if necessary.  Bus routes to downtown are within walking distance (less than 5 minutes) from the home. Bus information: 21X - this line connects directly to down and arrives every 15 minutes.  Bus stop is a 3 minute walk from our house. 21 - this line comes more frequently but takes a less direct route to downtown.  If you catch the 21 outside our house, take it down to Admiral street and then connect on the C, 55, or 57 lines.   120-560: Bus routes connecting to airport and dropping off a short 3 minute walk from our house.   Tip: If you are planning on taking the bus, download the OneBusAway app.  It gives you real time arrival info and routes for all Seattle bus lines. Very handy! Commute times to: 1. Downtown by bus: 15-25 minutes 2. Downtown driving: 15 minutes during off hours, 30 minutes during morning rush hour (7:30-9:30AM) 3. Alki Beach: 10 minutes by car, 20 minutes by bus 4. Stadiums: 10 minutes b @ @ @",3
"A charming, quiet retreat for your visit to San Francisco.  Located in the Lone Mountain neighborhood, near Golden Gate Park, USF, the Inner Richmond, NOPA, and Haight-Ashbury This lovely garden studio is a one-room suite with attached kitchenette and full bathroom.  This unit is fully private with direct access from the street.  The owner lives upstairs and there is a separate apartment adjacent to the studio.   The room is 268 ft (24 m) and furnished with a queen sized bed that will comfortably sleep two.  There is also a sofa that folds out to sleep an additional person, so a couple with child will sleep comfortably. The unit is ideal for one or two people, but it can sleep three.  There is a TV with basic cable and a DVD player.  The apartment opens up to a garden where you can sit out on a lovely day. The kitchenette is fully equipped and includes a coffee machine, kettle, 2-burner cooktop, microwave, toaster oven and mini-refrigerator.  It does not have a full sized oven.  There is a private, full bathroom with shower.  All water from the tap is filtered.  This studio is conveniently located two blocks from Golden Gate Park and USF, with a short walk none The Lone Mountain neighborhood (also part of the Inner Richmond neighborhood) is the home of the University of San Francisco. It is a quiet, residential neighborhood with basic amenities such as cafes, laundry, and groceries. Parking Notes I generally recommend to visitors not to have a car unless you will be making day trips outside the city.  There are many good transportation options to get around  within the city.  However, if you really need a car you will need a parking permit.   You can get a Muni Passport that will give you unlimited rides on busses, street cars, and cable cars.  Also, if you have an iPhone or Android phone there are applications that will summon a car to take you wherever you need to go.  This is similar to taxi service but is much better.  Type ""sf ridesharing services"" into your search engine.  I recommend SideCar.  Short term rental ordinance permit #: STR-(PHONE NUMBER HIDDEN) The public transportation in SF is pretty good.  From the apartment, there is a bus line that will take you to the city center.  You catch the 31 bus at Arguello and Turk, one block from the apartment, and get off at Powell & Market St.  Its about a 25 minute ride.  At Powell and Market St., there are many options.  Union Square and the major shopping district is in this area.   You can also catch the cable car here, which will take you on a scenic ride to Fishermans Wharf, a major tourist destination. The tourist information center is also located here, where you can buy a Muni Passport that will give you unlimited rides on busses, street cars, and cable cars.   I highly recommend it.  A 7 day pass costs 29.  Look up ""sfmta muni passport"" for more information.   Back at the apartment, there is another bus that runs along Arguello Blvd., one block from the apartment.  It is the 33 bus.  This bus takes you to the Haight-Ashbury, Castro, and Mission district neighborhoods, which are u You will have a fully private apartment, including private bedroom, kitchen and bathroom.  There is a garden out the back that is shared and you are welcome to enjoy.  Help yourself to lemons or herbs, but please leave the rest of the vegetables that are growing. This unit is fully private with direct access from the street.  I live upstairs and am available to answer any questions you might have.  I'm often out of town but am reachable by phone. Smoking is not allowed in the house.  You may smoke out on the sidewalk. Please be quiet and respectful of the neighbors.",3
"At the heart of Valencia Santa Clarita, right off 5 FreeWay, surrounded by nature, walk to mall, COC, calarts, princess cruises... pretty much anywhere in Valencia. Main attraction for a lot of my guests is also six flags amusement park, which is less than 5 minutes drive or as some do, a shot bus ride away, which can save you 20. feels almost like a private unit with kitchen across from the room, right by the main entrance & BIG exclusive private bathroom with shower and tub. none @ @ the main transit center is literally steps away from the house. @ @ @",1
"Bus and tram to centre around the corner. Czaar Peterstraat with nice shops closeby. Apartment with great view over the city and a 360 roof terrace. Its patio gives the house a unique atmosphere. Two room appartment. Very light and spacious none Czaar Peterstraat with a varity of shops just around the corner. @ bus and tram to the centre/central station. traveling time, approx. 15 minutes. You have access to the whole house with kitchen, bedroom, bathroom and living room. You do not have to share this apartment with others. Iambnb will let you in, hand you the keys and show you around in the house and if you like in Amsterdam. After that you can always call if you need any assistance. no smoking in the house,  no pets.",0
